time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-09-20T02:09:17.050Z,51.1136,-176.2184,33.988,4,mb,34,201,0.942,0.91,us,us6000nt7d,2024-09-20T04:50:47.160Z,"89 km SSE of Adak, Alaska",earthquake,8.62,10.298,0.076,46,reviewed,us,us
2024-09-20T01:37:54.470Z,56.6395,-156.9406,50.2,3.2,ml,,,,0.31,ak,ak024c4mp3o7,2024-09-20T01:59:52.040Z,"98 km ENE of Chignik, Alaska",earthquake,,1.5,,,automatic,ak,ak
2024-09-20T01:11:49.211Z,24.1684,-103.4511,10,4.1,mb,45,173,1.612,0.94,us,us6000nt73,2024-09-20T04:46:41.077Z,"13 km S of Miguel Auza, Mexico",earthquake,5.5,1.877,0.145,14,reviewed,us,us
2024-09-20T01:11:02.378Z,-15.1785,-175.4823,314.568,4,mb,24,108,2.696,0.59,us,us6000nu2w,2024-09-24T22:35:50.040Z,"200 km WNW of Hihifo, Tonga",earthquake,14.09,7.641,0.149,14,reviewed,us,us
2024-09-20T01:08:35.112Z,-7.4249,127.696,10,4.2,mb,19,120,3.625,1.05,us,us6000nu2y,2024-09-24T22:25:31.040Z,"143 km NNE of Lospalos, Timor Leste",earthquake,10.53,1.892,0.186,8,reviewed,us,us
2024-09-20T00:56:46.427Z,12.6765,57.1395,10,4.3,mb,18,116,24.35,0.85,us,us6000nu2x,2024-10-02T02:23:40.040Z,"Owen Fracture Zone region",earthquake,12.64,1.782,0.161,11,reviewed,us,us
2024-09-20T00:45:29.473Z,-20.0304,-173.7944,10,4.6,mb,30,116,1.74,0.61,us,us6000nu31,2024-10-02T02:18:01.040Z,"63 km ESE of Fangale’ounga, Tonga",earthquake,8.25,1.545,0.145,14,reviewed,us,us
2024-09-20T00:44:04.954Z,1.1679,129.8627,10,4.4,mb,14,139,2.526,0.45,us,us6000nu33,2024-10-02T02:04:34.040Z,"171 km NNW of Waisai, Indonesia",earthquake,11.89,1.932,0.178,9,reviewed,us,us
2024-09-20T00:35:15.505Z,-22.5501,-179.5968,558.568,4.5,mb,48,91,4.306,0.81,us,us6000nt6y,2024-10-01T05:22:28.040Z,"south of the Fiji Islands",earthquake,13.34,7.185,0.039,188,reviewed,us,us
2024-09-20T00:13:52.802Z,51.086,-176.1738,37.992,3.9,mb,73,204,0.915,0.73,us,us6000nt81,2024-10-02T01:40:47.040Z,"93 km SSE of Adak, Alaska",earthquake,3.1,8.723,0.094,30,reviewed,us,us
2024-09-19T23:45:59.283Z,-17.9858,-174.4221,108.596,4.5,mb,45,75,4.4,0.55,us,us6000nt6a,2024-09-24T01:06:26.040Z,"87 km NNW of Neiafu, Tonga",earthquake,10.41,5.782,0.093,34,reviewed,us,us
2024-09-19T22:31:39.087Z,20.781,146.131,37.174,4.5,mb,61,95,5.519,0.77,us,us6000ntw4,2024-09-24T01:00:46.040Z,"Mariana Islands region",earthquake,11.23,6.691,0.087,39,reviewed,us,us
2024-09-19T22:17:56.850Z,-27.0687,-177.686,10,4.4,mb,13,187,2.179,0.25,us,us6000ntw8,2024-09-24T00:19:28.040Z,"Kermadec Islands region",earthquake,10.57,1.982,0.19,8,reviewed,us,us
2024-09-19T22:16:47.490Z,-5.0067,144.9452,82.79,4.1,mb,18,170,4.89,0.9,us,us6000ntw3,2024-09-23T23:59:48.040Z,"96 km WNW of Madang, Papua New Guinea",earthquake,8.8,8.993,0.158,11,reviewed,us,us
2024-09-19T22:07:27.255Z,50.5565,150.2948,471.264,4,mb,32,137,5.254,0.51,us,us6000ntw2,2024-09-23T23:41:17.040Z,"northwest of the Kuril Islands",earthquake,5.89,10.536,0.122,18,reviewed,us,us
2024-09-19T22:05:40.779Z,46.4234,150.0015,11.017,4.3,mb,51,93,5.011,0.56,us,us6000ntw1,2024-09-23T22:36:51.040Z,"211 km NE of Kuril’sk, Russia",earthquake,7.64,3.559,0.097,30,reviewed,us,us
2024-09-19T21:40:05.121Z,14.8797,147.2449,10,4.2,mb,23,97,1.447,0.36,us,us6000ntw0,2024-09-23T21:53:49.040Z,"164 km ESE of Saipan, Northern Mariana Islands",earthquake,8.99,1.724,0.159,11,reviewed,us,us
2024-09-19T20:43:46.669Z,2.1427,128.6569,59.452,4.3,mb,39,112,1.876,0.92,us,us6000nt4t,2024-10-05T15:43:00.040Z,"85 km ENE of Tobelo, Indonesia",earthquake,7.01,6.059,0.101,28,reviewed,us,us
2024-09-19T17:08:41.733Z,-7.2967,156.0739,65.714,4.9,mb,65,63,4.384,0.76,us,us6000nt3e,2024-09-29T16:54:14.040Z,"123 km NW of Gizo, Solomon Islands",earthquake,10.51,7.108,0.055,105,reviewed,us,us
2024-09-19T17:01:28.055Z,52.9686,88.166,10.438,4.4,mb,29,96,2.229,0.53,us,us6000nt3c,2024-09-29T16:51:04.432Z,"13 km ENE of Sheregesh, Russia",earthquake,9.46,5.648,0.109,24,reviewed,us,us
2024-09-19T16:14:17.087Z,0.7959,98.8208,86.281,4.9,mb,62,71,1.888,0.81,us,us6000nt31,2024-09-27T19:28:42.040Z,"81 km SW of Padangsidempuan, Indonesia",earthquake,9.45,6.288,0.055,104,reviewed,us,us
2024-09-19T10:17:52.738Z,-5.6036,82.6218,10.916,5.1,mb,84,45,11.361,0.83,us,us6000nt14,2024-09-19T10:39:44.040Z,"South Indian Ocean",earthquake,9.81,2.15,0.061,86,reviewed,us,us
2024-09-19T09:42:55.138Z,69.1207,-146.8919,2.5,2.8,ml,,,,0.59,ak,ak024c33yand,2024-09-19T11:41:17.040Z,"123 km NNW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-09-19T09:18:10.282Z,35.6655,140.9251,43.764,4.6,mb,37,119,2.367,1.65,us,us6000nt0t,2024-09-19T11:13:06.040Z,"11 km SE of Hasaki, Japan",earthquake,7.18,7.662,0.105,27,reviewed,us,us
2024-09-19T08:41:00.245Z,-5.5393,147.4772,185.308,5.6,mww,79,68,3.474,0.63,us,us6000nt0l,2024-09-20T08:44:11.649Z,"119 km NNW of Finschhafen, Papua New Guinea",earthquake,7.38,5.144,0.073,18,reviewed,us,us
2024-09-19T08:30:21.190Z,38.918,-90.7468333333333,2.14,2.57,md,13,59,0.9454,0.22,nm,nm60591281,2024-09-25T13:58:33.138Z,"1 km S of Old Monroe, Missouri",earthquake,0.73,1.36,0.0375101212652167,11,reviewed,nm,nm
2024-09-19T07:45:35.941Z,2.1851,128.6573,44.036,5.2,mww,153,76,1.907,0.6,us,us6000nt0c,2024-10-06T17:54:59.744Z,"88 km NE of Tobelo, Indonesia",earthquake,7.36,6.415,0.093,11,reviewed,us,us
2024-09-19T07:01:37.954Z,51.936,-171.4742,35,3.5,ml,16,212,1.299,0.91,us,us6000nt55,2024-10-06T15:50:11.040Z,"189 km E of Atka, Alaska",earthquake,6.06,2.021,0.081,20,reviewed,us,us
2024-09-19T06:50:44.512Z,-30.7247,-71.4777,42.956,4.4,mb,29,106,0.145,0.72,us,us6000nt07,2024-10-06T15:42:57.548Z,"30 km WSW of Ovalle, Chile",earthquake,6.08,6.853,0.143,14,reviewed,us,us
2024-09-19T05:39:35.910Z,-4.3804,143.3516,118.208,4.4,mb,20,123,3.229,0.39,us,us6000nt01,2024-10-06T15:02:57.040Z,"61 km ESE of Ambunti, Papua New Guinea",earthquake,9.82,8.529,0.124,19,reviewed,us,us
2024-09-19T05:32:02.743Z,55.7731,-157.4931,6.2,3.9,ml,,,,0.4,ak,ak024c31ib0y,2024-10-06T14:31:47.040Z,"81 km SE of Chignik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-09-19T05:20:57.102Z,10.461,91.6084,10,5.2,mww,170,45,7.415,0.49,us,us6000nszv,2024-10-06T14:21:15.715Z,"182 km SW of Port Blair, India",earthquake,7.6,1.829,0.071,19,reviewed,us,us
2024-09-19T05:05:27.745Z,51.6415,176.5355,10,4.2,mb,44,210,1.265,0.87,us,us6000nszu,2024-10-06T14:03:10.040Z,"265 km ESE of Attu Station, Alaska",earthquake,5.32,1.971,0.11,23,reviewed,us,us
2024-09-19T04:57:49.282Z,12.4982,-88.1785,49.881,4.4,mb,152,160,0.975,0.85,us,us6000nszm,2024-09-19T05:23:09.040Z,"78 km S of Intipucá, El Salvador",earthquake,3.46,8.394,0.047,133,reviewed,us,us
2024-09-19T04:43:00.529Z,37.2329,-97.949,4.905,3.4,mb_lg,41,75,0.171,0.56,us,us6000nszl,2024-09-19T14:35:07.749Z,"7 km SW of Danville, Kansas",earthquake,1.55,4.47,0.042,148,reviewed,us,us
2024-09-19T04:40:43.928Z,57.455,-142.9145,14.716,2.8,ml,24,244,2.601,0.4,us,us6000nt4x,2024-09-21T05:13:18.040Z,"297 km SW of Yakutat, Alaska",earthquake,10.28,9.205,0.056,42,reviewed,us,us
2024-09-19T04:10:22.204Z,-27.5372,-176.415,39.73,4.7,mb,32,115,2.162,0.53,us,us6000ntvk,2024-09-29T04:17:17.040Z,"Kermadec Islands region",earthquake,13.61,7.426,0.102,29,reviewed,us,us
2024-09-19T04:08:19.374Z,2.2683,122.7285,468.431,4.5,mb,54,69,2.26,0.7,us,us6000nszk,2024-09-19T04:23:54.040Z,"194 km N of Gorontalo, Indonesia",earthquake,11.11,3.753,0.086,40,reviewed,us,us
2024-09-19T04:01:59.772Z,-27.2853,-176.4398,27.531,4.7,mb,31,114,2.353,0.81,us,us6000ntvj,2024-09-29T03:57:20.040Z,"Kermadec Islands region",earthquake,9.16,5.651,0.108,26,reviewed,us,us
2024-09-19T03:32:12.175Z,-43.8457,39.0093,10,4.6,mb,14,108,18.288,0.46,us,us6000ntvn,2024-09-29T04:22:42.040Z,"Prince Edward Islands region",earthquake,15.87,1.918,0.151,13,reviewed,us,us
2024-09-19T03:22:54.293Z,34.7636,24.1273,47.784,4.4,mb,52,128,0.816,1.03,us,us6000nszh,2024-09-19T03:42:31.040Z,"8 km SSE of Kastrí, Greece",earthquake,7.04,9.389,0.093,33,reviewed,us,us
2024-09-19T02:51:23.213Z,2.7382,99.0857,165.946,4.2,mb,17,92,0.167,0.35,us,us6000ntvh,2024-09-29T03:40:36.040Z,"18 km ENE of Parapat, Indonesia",earthquake,7.03,5.062,0.186,9,reviewed,us,us
2024-09-19T02:38:14.276Z,53.4412,-167.0115,12.056,2.8,ml,16,196,0.362,0.26,us,us6000nt7y,2024-09-21T05:22:11.040Z,"57 km SSW of Unalaska, Alaska",earthquake,2.21,8.322,0.105,12,reviewed,us,us
2024-09-18T22:41:38.049Z,63.8132,-160.9768,3.8,4,ml,,,,2.34,ak,ak024c1o5cn6,2024-09-20T20:50:53.265Z,"11 km SW of Unalakleet, Alaska",earthquake,,3.2,,,reviewed,ak,ak
2024-09-18T21:33:31.334Z,41.6677,142.7353,54.256,4.5,mb,49,133,0.469,0.92,us,us6000nsyq,2024-09-18T21:47:59.040Z,"53 km SSW of Honchō, Japan",earthquake,6.84,7.059,0.079,47,reviewed,us,us
2024-09-18T20:47:16.475Z,-20.5944,-177.6612,480.111,4,mb,28,72,2.643,0.77,us,us6000ntbc,2024-09-22T21:36:01.040Z,"253 km WNW of Houma, Tonga",earthquake,15.24,7.546,0.134,15,reviewed,us,us
2024-09-18T20:45:50.885Z,43.2745,146.1205,82.563,4.7,mb,127,82,2.523,0.7,us,us6000nsyd,2024-09-22T21:30:46.040Z,"44 km E of Nemuro, Japan",earthquake,7.94,5.161,0.032,291,reviewed,us,us
2024-09-18T20:29:30.447Z,-22.7381,171.5682,9.895,4.5,mb,21,182,3.809,0.53,us,us6000ntb9,2024-09-22T21:06:33.040Z,"southeast of the Loyalty Islands",earthquake,8.69,5.786,0.163,11,reviewed,us,us
2024-09-18T20:23:37.123Z,37.6465,71.5822,33.27,4.2,mb,16,124,1.836,1.33,us,us6000nsy5,2024-09-22T20:54:39.040Z,"17 km N of Khorugh, Tajikistan",earthquake,5.87,7.686,0.186,8,reviewed,us,us
2024-09-18T20:14:20.416Z,37.7009,71.6159,45.237,4.4,mb,49,108,1.78,0.77,us,us6000nsxz,2024-09-22T20:42:42.040Z,"24 km NNE of Khorugh, Tajikistan",earthquake,5.26,6.202,0.081,44,reviewed,us,us
2024-09-18T19:52:05.650Z,37.6369,71.6406,42.012,4.7,mb,88,39,1.842,0.58,us,us6000nsxt,2024-09-22T20:32:20.040Z,"18 km NNE of Khorugh, Tajikistan",earthquake,7.4,5.423,0.054,102,reviewed,us,us
2024-09-18T19:32:33.918Z,60.3006,-140.8364,5.6,2.5,ml,,,,0.85,ak,ak024c1mb3en,2024-09-30T18:37:13.040Z,"104 km NW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-09-18T17:10:14.477Z,24.0098,121.5283,22.483,4.1,mwr,69,79,0.65,0.62,us,us6000nsww,2024-09-22T19:35:56.826Z,"8 km WNW of Hualien City, Taiwan",earthquake,3.69,5.642,0.066,22,reviewed,us,us
2024-09-18T15:41:54.940Z,19.1158333333333,-67.5416666666667,7.43,3.14,md,11,210,0.763,0.44,pr,pr71460523,2024-09-19T04:35:06.530Z,"83 km NW of San Antonio, Puerto Rico",earthquake,2.74,2.19,0.081001730297082,3,reviewed,pr,pr
2024-09-18T15:26:29.775Z,46.4329,149.9542,15.258,4.2,mb,34,137,4.977,0.85,us,us6000ntb3,2024-09-21T05:27:54.040Z,"209 km NE of Kuril’sk, Russia",earthquake,9.69,5.173,0.128,17,reviewed,us,us
2024-09-18T15:19:22.264Z,59.2578,-152.3619,84.7,3,ml,,,,0.15,ak,ak024c1jujs2,2024-09-18T15:33:52.040Z,"27 km WSW of Nanwalek, Alaska",earthquake,,0.8,,,automatic,ak,ak
2024-09-18T15:09:54.084Z,23.9553,122.472,34.195,4.6,mwr,68,89,0.709,0.96,us,us6000nsw5,2024-09-18T15:43:28.040Z,"78 km SW of Yonakuni, Japan",earthquake,4.94,4.495,0.075,17,reviewed,us,us
2024-09-18T14:44:00.013Z,28.9728,102.0325,10,4.4,mb,55,101,7.103,0.35,us,us6000ntb2,2024-09-25T11:36:51.040Z,"114 km S of Kangding, China",earthquake,11.96,1.873,0.081,47,reviewed,us,us
2024-09-18T13:53:06.985Z,-21.5591,-68.4179,150.274,4.1,mb,14,117,0.802,0.29,us,us6000nsvp,2024-09-25T08:18:18.040Z,"40 km SSW of Ollagüe, Chile",earthquake,7.08,9.202,0.234,5,reviewed,us,us
2024-09-18T13:15:45.522Z,29.7667,131.9853,10,4.6,mb,34,114,2.182,0.5,us,us6000ntb1,2024-09-25T06:22:57.040Z,"143 km SE of Nishinoomote, Japan",earthquake,4.92,1.885,0.141,15,reviewed,us,us
2024-09-18T12:26:03.557Z,-27.1703,-176.8595,10,4.2,mb,12,162,2.272,0.48,us,us6000ntb0,2024-10-06T13:55:40.040Z,"Kermadec Islands region",earthquake,8.03,1.955,0.187,8,reviewed,us,us
2024-09-18T12:11:07.932Z,-7.2385,126.2136,441.09,4.2,mb,18,80,4.176,0.63,us,us6000ntaz,2024-10-06T13:51:12.040Z,"139 km N of Baukau, Timor Leste",earthquake,15.12,11.643,0.215,6,reviewed,us,us
2024-09-18T12:08:15.514Z,31.9045,117.5888,10,4.9,mb,62,63,7.446,0.44,us,us6000nsvh,2024-10-06T13:30:54.976Z,"29 km E of Hefei, China",earthquake,7.88,1.751,0.087,41,reviewed,us,us
2024-09-18T12:03:42.826Z,-27.1471,-176.9316,10,4.2,mb,11,162,2.268,0.34,us,us6000ntb7,2024-10-06T13:04:02.040Z,"Kermadec Islands region",earthquake,14.29,1.952,0.199,7,reviewed,us,us
2024-09-18T12:02:12.490Z,51.5621,-130.6399,10,4.2,mb,32,187,0.809,0.78,us,us6000nsvf,2024-10-06T12:32:17.857Z,"271 km WNW of Port McNeill, Canada",earthquake,4.34,1.995,0.087,37,reviewed,us,us
2024-09-18T11:59:05.066Z,-27.3318,-176.5097,10,4.6,mb,22,147,2.28,0.69,us,us6000ntb6,2024-10-06T12:25:31.040Z,"Kermadec Islands region",earthquake,13.92,1.922,0.129,18,reviewed,us,us
2024-09-18T11:55:03.911Z,-27.2463,-176.755,10,5,mb,26,135,2.244,0.6,us,us6000ntbq,2024-10-06T12:22:00.040Z,"Kermadec Islands region",earthquake,12.08,1.716,0.13,19,reviewed,us,us
2024-09-18T11:53:53.855Z,-27.4225,-176.6924,17,5.7,mww,79,66,2.118,0.75,us,us6000nsve,2024-10-07T18:16:24.197Z,"Kermadec Islands region",earthquake,11.4,1.849,0.071,19,reviewed,us,us
2024-09-18T11:32:05.950Z,18.0481666666667,-65.8618333333333,10.17,2.57,md,13,158,0.05716,0.18,pr,pr71460488,2024-09-18T13:53:32.059Z,"1 km NW of El Negro, Puerto Rico",earthquake,0.46,0.55,0.0567298192415375,6,reviewed,pr,pr
2024-09-18T11:30:25.726Z,-7.4991,126.2869,10,4.5,mb,19,77,4.166,1.29,us,us6000ntay,2024-10-06T12:00:08.040Z,"109 km N of Baukau, Timor Leste",earthquake,6.44,1.874,0.171,10,reviewed,us,us
2024-09-18T11:26:56.937Z,-22.3871,171.5669,109.513,4.5,mb,23,117,3.817,0.56,us,us6000ntax,2024-10-06T06:41:57.040Z,"southeast of the Loyalty Islands",earthquake,10.71,6.979,0.14,15,reviewed,us,us
2024-09-18T09:01:59.011Z,31.6965,141.6744,29.458,4.5,mb,36,121,2.116,0.66,us,us6000nsv4,2024-10-06T06:37:49.040Z,"Izu Islands, Japan region",earthquake,9.69,5.878,0.131,17,reviewed,us,us
2024-09-18T08:02:09.320Z,17.914,-66.8821666666667,16.3,2.54,md,6,230,0.06314,0.06,pr,pr71460478,2024-09-18T08:31:11.840Z,"6 km SSE of Guánica, Puerto Rico",earthquake,0.72,0.66,0.00530703112006936,3,reviewed,pr,pr
2024-09-18T07:52:29.207Z,5.1823,-82.6363,10,4.7,mb,72,73,4.098,1.58,us,us6000nsuw,2024-09-18T08:28:14.040Z,"south of Panama",earthquake,7.33,1.901,0.038,211,reviewed,us,us
2024-09-18T06:36:52.810Z,17.8833,-68.7108,169,3.93,md,8,343,1.6059,0.62,pr,pr2024262001,2024-09-18T07:35:47.338Z,"55 km S of Boca de Yuma, Dominican Republic",earthquake,12.4,5.86,0.06,5,reviewed,pr,pr
2024-09-18T06:21:52.900Z,18.9981666666667,-68.0978333333333,19.49,3.08,md,9,211,1.074,0.15,pr,pr71460448,2024-09-18T06:53:36.280Z,"56 km NE of Punta Cana, Dominican Republic",earthquake,1.72,2.06,0.0473224703344626,8,reviewed,pr,pr
2024-09-18T06:06:38.960Z,19.0416,-68.2951,34,3.62,md,12,279,0.5347,0.41,pr,pr2024262000,2024-09-18T07:20:35.040Z,"52 km NNE of Punta Cana, Dominican Republic",earthquake,3.49,15.55,0.08,9,reviewed,pr,pr
2024-09-18T05:42:47.404Z,52.4067,-166.151,19.779,3.6,ml,26,178,1.457,0.94,us,us6000ntav,2024-09-25T08:04:01.040Z,"165 km S of Unalaska, Alaska",earthquake,5.49,6.728,0.091,16,reviewed,us,us
2024-09-18T05:33:48.383Z,51.9985,178.2976,122.799,4,mb,47,83,0.175,0.76,us,us6000ntau,2024-09-25T07:25:55.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,9.93,7.546,0.1,27,reviewed,us,us
2024-09-18T03:46:53.091Z,11.61,144.4767,10,4.5,mb,25,145,2.004,0.43,us,us6000ntas,2024-09-22T22:07:44.040Z,"184 km S of Merizo Village, Guam",earthquake,9.72,1.9,0.144,14,reviewed,us,us
2024-09-18T02:49:20.091Z,-33.3722,-179.0989,35,4.5,mb,27,113,4.22,0.8,us,us6000ntar,2024-09-22T21:13:55.040Z,"south of the Kermadec Islands",earthquake,9.16,1.904,0.145,14,reviewed,us,us
2024-09-18T02:41:06.667Z,-7.2397,107.5693,10,5.1,mww,91,33,0.235,0.82,us,us6000nsu0,2024-09-22T20:53:07.043Z,"16 km ESE of Banjar, Indonesia",earthquake,5.45,1.756,0.11,8,reviewed,us,us
2024-09-18T01:41:25.230Z,-5.8481,147.2673,80.228,4.3,mb,21,99,3.535,0.85,us,us6000nstu,2024-09-22T20:34:06.040Z,"101 km NNE of Lae, Papua New Guinea",earthquake,12.44,6.926,0.161,11,reviewed,us,us
2024-09-18T00:25:13.808Z,-25.7298,47.2709,10,5.2,mb,73,53,6.68,0.94,us,us6000nstp,2024-09-18T10:21:25.177Z,"82 km SSE of Tôlanaro, Madagascar",earthquake,10.16,1.856,0.071,65,reviewed,us,us
2024-09-18T00:22:24.049Z,38.0655,38.3474,10,4.1,mb,53,37,0.728,1.2,us,us6000nstl,2024-09-18T01:04:06.040Z,"10 km ENE of Çelikhan, Turkey",earthquake,2.78,1.932,0.151,12,reviewed,us,us
2024-09-17T22:38:42.264Z,38.1786,38.6732,10,4.4,mb,86,44,0.536,1.27,us,us6000nstd,2024-09-19T03:55:53.040Z,"16 km NNE of Sincik, Turkey",earthquake,3.57,1.906,0.095,32,reviewed,us,us
2024-09-17T22:23:08.804Z,-20.8441,169.308,10,4.3,mb,14,119,2.468,0.42,us,us6000nt2v,2024-09-22T03:12:23.040Z,"144 km S of Isangel, Vanuatu",earthquake,9.67,1.918,0.202,8,reviewed,us,us
2024-09-17T21:53:20.457Z,12.8216,-44.6485,10,4.5,mb,11,204,11,0.81,us,us6000nt2u,2024-09-22T03:25:17.040Z,"northern Mid-Atlantic Ridge",earthquake,9.36,2.004,0.181,9,reviewed,us,us
2024-09-17T20:02:04.835Z,12.3234,92.4484,10,4.3,mb,20,164,6.812,0.9,us,us6000nt2t,2024-09-22T18:47:00.040Z,"74 km NNW of Bamboo Flat, India",earthquake,12.38,1.915,0.188,8,reviewed,us,us
2024-09-17T19:36:05.220Z,40.4023333333333,-125.074166666667,9.67,2.99,md,76,253,0.567,0.26,nc,nc75063181,2024-09-22T18:36:09.040Z,"67 km WNW of Petrolia, CA",earthquake,1.2,31.61,0.143,61,reviewed,nc,nc
2024-09-17T18:53:21.580Z,40.3911666666667,-125.089166666667,10,3.22,ml,133,231,0.5798,0.28,nc,nc75063166,2024-09-18T15:22:55.040Z,"69 km WNW of Petrolia, CA",earthquake,0.8,31.61,0.199,42,reviewed,nc,nc
2024-09-17T18:31:57.014Z,-8.1469,147.3166,14.709,4.6,mb,42,117,1.259,0.64,us,us6000nss3,2024-09-22T18:33:52.040Z,"93 km NNW of Kokoda, Papua New Guinea",earthquake,7.67,4.674,0.107,26,reviewed,us,us
2024-09-17T17:57:00.474Z,45.2696,151.054,94.193,4.4,mb,29,100,6.008,0.65,us,us6000nt2s,2024-09-19T22:00:42.040Z,"249 km E of Kuril’sk, Russia",earthquake,14.22,7.657,0.144,14,reviewed,us,us
2024-09-17T17:27:47.895Z,31.566,-104.103,6.0999,2.6,ml,37,64,0,0.1,tx,tx2024sijn,2024-09-17T19:13:42.040Z,"40 km NW of Toyah, Texas",earthquake,0.4726145406829123,0.2976734348210788,0.2,68,reviewed,tx,tx
2024-09-17T17:25:02.736Z,56.7925,-156.9127,71.516,2.8,ml,9,177,0.737,0.4,us,us6000nsrr,2024-09-19T21:51:42.040Z,"85 km SSE of Ugashik, Alaska",earthquake,5.15,16.735,0.066,30,reviewed,us,us
2024-09-17T17:22:07.273Z,-24.5594,-13.6005,10,4.9,mb,35,51,28.175,0.73,us,us6000nsrp,2024-09-19T21:49:22.040Z,"southern Mid-Atlantic Ridge",earthquake,12.18,1.812,0.108,27,reviewed,us,us
2024-09-17T16:31:24.850Z,19.37,-155.162333333333,2.24,2.57,ml,45,90,0.01147,0.13,hv,hv74467802,2024-09-17T20:25:05.890Z,"10 km SSW of Fern Forest, Hawaii",earthquake,0.37,0.3,0.198130174393333,35,reviewed,hv,hv
2024-09-17T14:28:05.887Z,37.6376,71.6502,46.197,4.7,mb,196,41,1.841,0.72,us,us7000neha,2024-09-17T16:00:36.040Z,"18 km NNE of Khorugh, Tajikistan",earthquake,5.59,5.216,0.042,174,reviewed,us,us
2024-09-17T14:23:16.325Z,-2.7416,141.9235,18.868,4.9,mb,43,53,1.24,0.62,us,us7000neh9,2024-09-17T17:32:29.040Z,"64 km NW of Aitape, Papua New Guinea",earthquake,5.52,4.544,0.091,42,reviewed,us,us
2024-09-17T12:09:47.235Z,8.7365,126.3825,40.922,4.6,mb,71,105,1.837,0.44,us,us6000nt2h,2024-09-24T11:59:34.040Z,"12 km SE of Marihatag, Philippines",earthquake,10.28,6.909,0.071,60,reviewed,us,us
2024-09-17T11:56:27.300Z,55.7366,161.3732,105.305,4.8,mb,134,93,3.151,0.87,us,us7000negt,2024-09-17T12:32:12.040Z,"72 km SSE of Klyuchi, Russia",earthquake,9.16,6.903,0.025,484,reviewed,us,us
2024-09-17T11:41:09.100Z,17.9616666666667,-66.7175,7.89,2.61,md,21,160,0.09127,0.23,pr,pr71460398,2024-09-17T12:11:07.430Z,"3 km S of Tallaboa, Puerto Rico",earthquake,0.56,0.45,0.0670720716824778,5,reviewed,pr,pr
2024-09-17T09:00:39.071Z,-30.7782,-178.5325,112.256,5,mb,30,127,1.602,1.39,us,us7000neg5,2024-09-17T09:19:46.040Z,"Kermadec Islands, New Zealand",earthquake,14.39,9.524,0.103,30,reviewed,us,us
2024-09-17T08:35:00.374Z,-54.56,158.7145,10,4.8,mb,31,122,0.145,0.77,us,us7000neg0,2024-09-17T09:24:47.040Z,"Macquarie Island region",earthquake,10.62,1.848,0.116,23,reviewed,us,us
2024-09-17T08:33:00.573Z,43.6579,88.0798,10,4.9,mb,80,45,4.423,1.15,us,us7000nefx,2024-09-17T09:10:51.040Z,"41 km ESE of Ürümqi, China",earthquake,8.3,1.885,0.056,124,reviewed,us,us
2024-09-17T06:40:58.293Z,-5.0024,129.9207,119.626,5.1,mb,12,186,0.477,0.45,us,us6000nt2p,2024-09-21T09:06:22.040Z,"214 km SSE of Amahai, Indonesia",earthquake,9.66,14.837,0.201,8,reviewed,us,us
2024-09-17T05:46:35.528Z,32.407,-102.044,8.5205,2.9,ml,31,68,0.1,0.1,tx,tx2024shmf,2024-09-21T09:16:02.040Z,"33 km WSW of Ackerly, Texas",earthquake,0.4793406794309405,0.5158417599359663,0,7,reviewed,tx,tx
2024-09-17T05:33:08.650Z,34.0618333,-118.8011667,11.72,2.8,ml,115,88,0.02685,0.23,ci,ci40735711,2024-09-21T09:12:03.040Z,"6 km N of Malibu, CA",earthquake,0.17,0.24,0.175,26,reviewed,ci,ci
2024-09-17T05:14:23.621Z,-4.873,103.0084,64.857,4.4,mb,13,180,0.512,0.62,us,us6000nt2a,2024-09-21T08:11:59.040Z,"97 km SSW of Pagar Alam, Indonesia",earthquake,9.94,5.933,0.179,9,reviewed,us,us
2024-09-17T05:07:47.200Z,18.2163333333333,-67.0736666666667,24.32,3.04,md,13,91,0.042,0.09,pr,pr71460383,2024-09-17T05:28:02.410Z,"7 km ENE of Mayagüez, Puerto Rico",earthquake,0.37,0.59,0.050224848487384,6,reviewed,pr,pr
2024-09-17T04:54:17.783Z,-23.0912,169.9188,10,4.6,mb,30,142,2.33,0.7,us,us7000neex,2024-09-20T04:31:17.040Z,"252 km E of Vao, New Caledonia",earthquake,10.26,1.891,0.126,19,reviewed,us,us
2024-09-17T04:25:25.072Z,-22.4019,-70.6083,18.266,3.8,mwr,30,173,0.867,0.66,us,us7000neem,2024-09-20T03:21:45.040Z,"54 km SW of Tocopilla, Chile",earthquake,4.18,4.955,0.063,24,reviewed,us,us
2024-09-17T04:22:58.135Z,8.9213,90.5837,10,4.6,mb,39,103,9.713,0.6,us,us6000nt2g,2024-09-20T03:15:31.040Z,"Nicobar Islands, India region",earthquake,5.63,1.854,0.141,15,reviewed,us,us
